Основаня целевая функция;Вспомогательные функции;;;Результаты расчетов (тоже вспомогательные целевые функции);;;;;;Категорияальные переменные;;Переменные (прочерк значит, что переменные не участвуют при данном типе заканчивания или сетки);;;;;;;;;;;;;;;;;;;;;;;;
Дисконтированная прибыль;;;;Накпленная добыча жидкости;Накпленная добыча нефти;Накпленная добыча газа;Накпленная закачка воды;Обводненность на посл. Мес. Расчета;Пластовое давление на последний месяц расчета;Тип скважины (1 - ННС, 2 - ННС с ГРП, 3 - ГС, 4 - ГС с ГРП);Тип системы разработки/сетка (1 - 5-точка, 2 - 9-точка, 3 - 7-точка);Площадь на скважину;Забойное давление добывающих скв.;Забойное давление нагн. Скв.;Проницаемость;Эф. Толщина пласта;соотношение расстояний м-у скв. И рядами;Пористость;Начальная водонасыщенность;Коэф. Дейекстра (для ОФП);Давление начала выделения газа;Вязкость нефти;Объемный коэф.нефти;Плотность нефти;Вязкость воды;Объемный коэф. воды;Начальное пластовое давление;Полудлина ГРП доб.скв.;Полудлина ГРП нагн.скв.;Проницаемость ГРП;Ширина ГРП доб.скв.;Ширина ГРП нагн.скв.;Длина ГС доб;Длина ГС нагн;Кол-во ГРП на доб.скв.;Кол-во ГРП на нагн скв.
-205.934;0.045;0.519;0;69.343;61.438;6.144;0;0;66;3;1;425;56;422;43.57;20;3.9;0.19;0.17;0.45;105;0.9;1.18;0.8;0.8;1.03;294;-;-;-;-;-;330;530;-;-
-241.549;0.049;0.439;0;59.908;59.908;5.991;0;0;100;3;1;101;64;398;44.98;23;2.6;0.19;0.08;0.23;186;1;1.08;0.7;0.8;1;338;-;-;-;-;-;310;860;-;-
1662.053;0.34;4.772;1;1621.38;1621.38;162.138;1760.45;0;245.116;3;1;413;91;439;20.93;24;1;0.17;0.02;0.04;64;1;1.06;0.9;0.4;0.98;250;-;-;-;-;-;320;410;-;-
-210.165;0.029;0.532;0;73.871;73.871;7.387;0;0;174;3;1;121;174;430;25.54;30;3.6;0.2;0.09;0.42;148;0.9;1.22;0.7;0.4;1.05;312;-;-;-;-;-;720;1040;-;-
2168.832;0.37;5.963;1;2119.133;1981.81;198.181;2357.55;0.372;258.475;3;1;237;167;373;17.39;47;2.3;0.16;0.12;0.3;70;1.3;1.15;0.9;0.7;1.03;256;-;-;-;-;-;410;470;-;-
-397.934;0.037;0.079;0;20;20;2;0;0;105;3;1;293;105;252;14.95;7;4.7;0.15;0;0.47;114;1.2;1.04;0.7;0.9;1.04;292;-;-;-;-;-;430;600;-;-
-423.55;0.011;0.063;0;16.652;14.864;1.486;0;0.107;144;3;1;80;144;221;19.65;26;3.4;0.18;0.17;0.17;124;1.5;1.17;0.9;0.7;1;198;-;-;-;-;-;600;1440;-;-
-463.009;0.002;-0.015;0;5.498;5.349;0.535;0;0;172;3;1;171;172;454;45.34;43;4.7;0.16;0.15;0.17;173;0.6;1.22;0.9;0.9;0.99;181;-;-;-;-;-;680;1390;-;-
173.13;0.04;1.371;1;168.669;161.121;16.112;0;0;150;3;1;60;150;407;10.55;47;1.3;0.2;0.2;0.5;147;0.2;1.11;0.8;0.8;1;338;-;-;-;-;-;590;1930;-;-
-139.464;0.096;0.683;0.111;382.733;362.641;36.264;464.454;0.052;198.87;3;1;197;174;224;24.39;24;1.1;0.18;0.12;0.02;108;1.5;1.25;0.7;0.3;1.05;189;-;-;-;-;-;310;380;-;-
-456.3;0.021;-0.057;0;5.969;5.74;0.574;0;0.038;130;3;1;380;123;220;19.9;2;2.4;0.2;0.11;0.45;175;1.5;1.2;0.7;0.8;0.99;231;-;-;-;-;-;300;340;-;-
-379.61;0.044;0.137;0;27.89;25.013;2.501;0;0;88;3;1;122;88;405;44.7;11;2.7;0.15;0.17;0.44;83;0.7;1.01;0.7;0.6;0.99;314;-;-;-;-;-;400;1090;-;-
-407.502;0.021;0.121;0;23.463;20.12;2.012;0;0;162;3;1;360;162;249;37.99;8;4.5;0.2;0.13;0.48;70;1.4;1.18;0.9;0.5;0.98;274;-;-;-;-;-;500;1690;-;-
-315.245;0.016;0.295;0;46.76;46.76;4.676;0;0;144;3;1;307;143;299;23.44;27;2.7;0.15;0.09;0.08;166;1.4;1.08;0.7;0.8;1.01;219;-;-;-;-;-;410;970;-;-
-348.177;0.03;0.197;0;30.998;30.663;3.066;0;0;160;3;1;29;160;264;49.92;23;3.1;0.18;0.12;0.1;161;0.9;1.01;0.7;1;1;302;-;-;-;-;-;570;780;-;-
-464.688;0.025;-0.007;0;9.894;9.894;0.989;0;0;146;3;1;128;146;415;3.26;4;3.4;0.2;0.04;0.34;101;0.7;1.02;0.8;0.4;1.05;272;-;-;-;-;-;430;1930;-;-
-297.477;0.016;0.362;0;60.488;57.244;5.724;0;0;150;3;1;233;150;286;27.47;30;2.4;0.19;0.14;0.29;160;1.4;1.15;0.7;1;1.05;228;-;-;-;-;-;350;1910;-;-
-502.806;0.003;-0.046;0;15.14;15.14;1.514;0;0;149.092;3;1;391;96;459;0.17;22;0.4;0.13;0.04;0.37;170;0.7;1.08;0.7;0.7;0.99;164;-;-;-;-;-;400;1430;-;-
1873.266;0.427;5.315;1;2460.576;1576.99;157.699;2485.52;0.896;303.376;3;1;96;129;468;22.07;32;0.8;0.16;0.11;0.1;179;1.5;1.04;0.7;0.7;1.05;245;-;-;-;-;-;340;490;-;-
-434.11;0.015;0.023;0;12.051;12.045;1.204;0;0;100;3;1;62;95;250;26.85;28;3.4;0.15;0.1;0.04;135;1.4;1.25;0.7;1;1.03;170;-;-;-;-;-;330;1480;-;-
340.196;0.59;1.8;0.949;1115.93;293.4;29.34;1124.97;0.95;234.032;3;1;339;116;384;36.14;6;4.8;0.15;0.02;0.39;106;0.7;1.09;0.8;0.5;1.03;323;-;-;-;-;-;340;310;-;-
-118.814;0.024;0.754;0;136.259;136.259;13.626;0;0;173.12;3;1;285;173;359;12.43;24;0.9;0.17;0.03;0.25;87;1.4;1.17;0.7;0.4;1.01;292;-;-;-;-;-;450;1830;-;-
561.73;0.033;1.795;0.795;557.064;557.064;55.706;0;0;95.673;3;1;342;50;229;22.04;45;0.1;0.17;0.08;0.14;76;1.4;1.14;0.8;0.3;1.05;258;-;-;-;-;-;330;550;-;-
-183.203;0.015;0.595;0;64.187;64.187;6.419;0;0;134;3;1;264;134;485;16.81;41;4.1;0.2;0.06;0.32;58;0.3;1.15;0.9;0.3;1.02;208;-;-;-;-;-;350;1500;-;-
1224.002;0.498;3.822;1;3632.475;714.335;71.434;3669.21;0.97;295.687;3;1;102;150;473;28.74;15;2.3;0.19;0.06;0.07;81;1.4;1.07;0.7;0.5;1.02;289;-;-;-;-;-;570;500;-;-
-306.032;0.014;0.326;0;42.688;42.688;4.269;0;0;91;3;1;241;91;291;42.35;47;4.5;0.16;0.06;0.18;64;0.7;1.01;0.8;1;0.98;157;-;-;-;-;-;460;1620;-;-
-149.46;0.014;0.669;0;72.773;72.773;7.277;0;0;102;3;1;423;86;497;40.95;34;1.7;0.18;0;0.25;164;0.7;1.09;0.9;0.9;1.02;172;-;-;-;-;-;450;1050;-;-
-286.473;0.68;0.323;0;400.516;65.022;6.502;408.955;0.975;237.551;3;1;43;175;319;23.14;3;4.5;0.15;0.19;0.25;95;0.8;1.17;0.8;0.8;1.02;292;-;-;-;-;-;430;420;-;-
-305.907;0.021;0.315;0;41.019;41.019;4.102;0;0;165;3;1;110;165;201;40.5;14;1;0.18;0.05;0.03;142;0.4;1.16;0.8;0.6;1.02;267;-;-;-;-;-;570;720;-;-
-493.591;0.018;-0.04;0;6.305;6.305;0.631;0;0;175;3;1;137;175;256;10.82;2;0.9;0.18;0.03;0.39;125;1.3;1.18;0.9;0.9;1.03;265;-;-;-;-;-;490;1860;-;-
-436.745;0.024;0.054;0;20.513;17.622;1.762;0;0;93;3;1;368;93;437;31.73;8;3.1;0.17;0.18;0.33;86;0.8;1.04;0.7;0.4;1.02;219;-;-;-;-;-;410;1800;-;-
-385.804;0.083;0.257;0;172.578;172.435;17.244;168.598;0.001;199.028;1;1;20;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.395;0.045;0.299;0;184.567;184.423;18.442;158.739;0.001;200.749;1;1;40;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-380.414;0.025;0.329;0.001;206.348;206.203;20.62;144.491;0.001;205.689;1;1;80;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-388.839;0.021;0.333;0.004;214.822;214.679;21.468;139.514;0.001;208.668;1;1;100;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-252.467;0.043;0.542;0.054;266.416;266.12;26.612;181.283;0.001;169.364;1;1;60;10;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-295.626;0.039;0.464;0.034;241.707;241.47;24.147;170.552;0.001;181.212;1;1;60;70;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-493.917;0.021;0.104;0;128.206;128.16;12.816;121.294;0;235.044;1;1;60;190;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-577.527;0.011;-0.048;0;69.729;69.717;6.972;70.662;0;275.311;1;1;60;250;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;280;-;-;-;-;-;-;-;-;-
-559.806;0.005;-0.016;0;32.043;32.036;3.204;0;0;144.236;1;1;60;130;150;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;169;-;-;-;-;-;-;-;-;-
-368.121;0.02;0.332;0;125.678;125.57;12.557;0;0.001;153.743;1;1;60;130;238;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-345.666;0.039;0.373;0.027;244.073;243.931;24.393;243.488;0.001;229.614;1;1;60;130;413;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-316.978;0.047;0.425;0.05;290.863;290.744;29.074;334.129;0;255.733;1;1;60;130;500;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-669.378;0.001;-0.214;0;3.7;3.698;0.37;2.352;0.001;248.786;1;1;60;130;325;0.01;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-631.954;0.005;-0.146;0;30.292;30.276;3.028;14.347;0.001;236.709;1;1;60;130;325;0.1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
1070.696;0.235;2.942;0.856;1458.732;1457.38;145.738;1557.13;0.002;196.388;1;1;60;130;325;10;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
5599.782;0.593;11.159;1;5906.71;3684.2;368.42;6298.75;0.809;222.35;1;1;60;130;325;50;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-650.701;0.032;-0.18;0;15.094;15.082;1.508;11.601;0.001;202.906;1;1;60;130;325;1;2;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-510.546;0.032;0.074;0;105.656;105.578;10.558;81.204;0.001;202.906;1;1;60;130;325;1;14;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-239.908;0.032;0.565;0.065;286.779;286.568;28.657;220.412;0.001;202.906;1;1;60;130;325;1;38;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-111.942;0.032;0.797;0.126;377.34;377.063;37.706;290.016;0.001;202.906;1;1;60;130;325;1;50;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-484.788;0.016;0.121;0;97.692;97.59;9.759;69.701;0.001;222.539;1;1;60;130;325;1;26;0.1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-596.413;0.027;0.131;0;167.451;167.279;16.728;149.404;0.001;223.849;1;1;60;130;325;1;26;0.25;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-356.69;0.034;0.353;0.009;213.363;213.219;21.322;165.527;0.001;199.912;1;1;60;130;325;1;26;2.5;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-353.643;0.035;0.358;0.013;218.571;218.428;21.843;170.922;0.001;199.649;1;1;60;130;325;1;26;5;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-423.178;0.067;0.232;0;167.331;167.196;16.72;157.812;0.001;199.227;1;1;60;130;325;1;26;1;0.05;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-394.599;0.042;0.284;0;182.836;182.695;18.27;154.495;0.001;200.867;1;1;60;130;325;1;26;1;0.0875;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-360.83;0.026;0.345;0.005;207.673;207.526;20.753;147.489;0.001;205.335;1;1;60;130;325;1;26;1;0.1625;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-349.631;0.022;0.366;0.013;217.452;217.302;21.73;144.692;0.001;207.881;1;1;60;130;325;1;26;1;0.2;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-371.961;0.029;0.325;0;198.645;198.645;19.864;150.962;0;203.383;1;1;60;130;325;1;26;1;0.125;0;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-373.374;0.03;0.323;0;197.505;197.505;19.75;150.942;0;203.127;1;1;60;130;325;1;26;1;0.125;0.05;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-406.647;0.03;0.262;0;188.138;177.375;17.738;145.875;0.057;205.539;1;1;60;130;325;1;26;1;0.125;0.15;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-433.363;0.029;0.214;0;181.028;161.083;16.108;141.555;0.11;207.835;1;1;60;130;325;1;26;1;0.125;0.2;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-374.903;0.032;0.32;0;196.384;196.304;19.63;150.994;0;202.902;1;1;60;130;325;1;26;1;0.125;0.1;0.01;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.017;0.032;0.32;0;196.319;196.213;19.621;150.925;0.001;202.905;1;1;60;130;325;1;26;1;0.125;0.1;0.1325;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.44;0.032;0.319;0;196.046;195.843;19.584;150.603;0.001;202.902;1;1;60;130;325;1;26;1;0.125;0.1;0.3775;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.853;0.031;0.318;0;195.745;195.448;19.545;150.227;0.002;202.885;1;1;60;130;325;1;26;1;0.125;0.1;0.5;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-486.626;0.021;0.117;0;132.385;132.335;13.234;123.109;0;233.079;1;1;60;130;325;1;26;1;0.125;0.1;0.255;50;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-348.629;0.034;0.368;0.009;211.408;211.235;21.124;157.4;0.001;195.679;1;1;60;130;325;1;26;1;0.125;0.1;0.255;125;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-430.824;0.026;0.218;0;164.363;164.271;16.427;136.986;0.001;218.003;1;1;60;130;325;1;26;1;0.125;0.1;0.255;275;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-496.348;0.02;0.1;0;126.811;126.767;12.677;120.689;0;235.699;1;1;60;130;325;1;26;1;0.125;0.1;0.255;350;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-34.523;0.053;0.937;0.156;331.753;331.667;33.167;243.409;0;161.743;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.2;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-260.678;0.04;0.527;0.043;248.572;248.438;24.844;184.873;0.001;185.914;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.525;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-439.431;0.026;0.203;0;161.123;160.979;16.098;128.913;0.001;214.877;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;1.175;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-480.4;0.022;0.128;0;136.309;136.169;13.617;113.707;0.001;223.498;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;1.5;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-340.237;0.032;0.383;0.015;219.513;219.368;21.937;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.01;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-358.691;0.032;0.349;0.005;207.212;207.067;20.707;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.07;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-390.015;0.032;0.292;0;186.331;186.186;18.619;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.19;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-403.422;0.032;0.268;0;177.394;177.249;17.725;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.25;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-411.952;0.032;0.253;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.7;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-393.568;0.032;0.286;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.75;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-356.801;0.032;0.353;0.006;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.85;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-338.417;0.032;0.386;0.016;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.9;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-354.459;0.038;0.357;0.022;235.125;234.842;23.484;229.483;0.001;227.038;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.3;1.015;250;-;-;-;-;-;-;-;-;-
-367.509;0.034;0.333;0.007;211.032;210.838;21.084;181.317;0.001;212.461;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.475;1.015;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-380.29;0.03;0.31;0;186.099;185.985;18.598;129.606;0.001;196.135;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.825;1.015;250;-;-;-;-;-;-;-;-;-
-383.948;0.029;0.303;0;178.72;178.626;17.863;113.963;0.001;191.077;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;1;1.015;250;-;-;-;-;-;-;-;-;-
-375.215;0.032;0.319;0;196.222;196.072;19.607;156.194;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;0.98;250;-;-;-;-;-;-;-;-;-
-375.2;0.032;0.319;0;196.219;196.072;19.607;153.454;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;0.9975;250;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-375.17;0.032;0.319;0;196.214;196.072;19.607;148.252;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.0325;250;-;-;-;-;-;-;-;-;-
-375.156;0.032;0.319;0;196.212;196.072;19.607;145.781;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.05;250;-;-;-;-;-;-;-;-;-
-561.071;0.021;-0.018;0;124.866;124.866;12.487;202.34;0;192.604;1;1;60;130;325;1;26;1;0.125;0.1;0.255;150;0.85;1.13;0.8;0.65;1.015;150;-;-;-;-;-;-;-;-;-
-480.415;0.025;0.128;0;153.495;153.455;15.346;173.718;0;201.014;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;200;-;-;-;-;-;-;-;-;-
-375.185;0.032;0.319;0;196.217;196.072;19.607;150.808;0.001;202.906;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;-;-;-;-;-;-;-;-;-
-269.563;0.038;0.511;0.037;239.257;238.978;23.898;127.648;0.001;204.872;1;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;300;-;-;-;-;-;-;-;-;-
-157.663;0.048;0.714;0.095;302.014;301.55;30.155;141.558;0.002;217.572;1;1;60;130;360;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;350;-;-;-;-;-;-;-;-;-
-113.759;0.089;0.802;0.119;367.907;367.458;36.746;350.48;0.001;184.963;2;1;40;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;275;275;150500;0.003;0.003;-;-;-;-
-73.97;0.061;0.875;0.137;379.181;378.72;37.872;331.717;0.001;185.301;2;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;275;275;150500;0.003;0.003;-;-;-;-
-41.722;0.047;0.931;0.155;391.321;390.85;39.085;313.897;0.001;185.457;2;1;80;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;275;275;150500;0.003;0.003;-;-;-;-
-14.042;0.039;0.977;0.172;406.556;406.071;40.607;300.152;0.001;185.789;2;1;100;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;275;275;150500;0.003;0.003;-;-;-;-
151.569;0.08;1.256;0.29;498.635;497.753;49.775;410.729;0.002;145.837;2;1;60;10;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;275;275;150500;0.003;0.003;-;-;-;-
73.285;0.073;1.124;0.229;456.699;455.979;45.598;382.985;0.002;159.787;2;1;60;70;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;275;275;150500;0.003;0.003;-;-;-;-
-73.97;0.061;0.875;0.137;379.181;378.72;37.872;331.717;0.001;185.301;2;1;60;130;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;275;275;150500;0.003;0.003;-;-;-;-
-303.074;0.042;0.488;0.036;262.476;262.301;26.23;254.502;0.001;223.017;2;1;60;190;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;250;275;275;150500;0.003;0.003;-;-;-;-
-491.122;0.023;0.17;0;146.224;146.175;14.618;146.601;0;268.921;2;1;60;250;325;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;280;275;275;150500;0.003;0.003;-;-;-;-
-541.973;0.006;0.084;0;36.146;36.135;3.613;0;0;141.056;2;1;60;130;150;1;26;1;0.125;0.1;0.255;200;0.85;1.13;0.8;0.65;1.015;168.75;275;275;150500;0.003;0.003;-;-;-;-
